Dwebble	Bug	Rock	325	50	65	85	35	35	55	5	false	0.020343474104030874	0.025173168730252608	0.02877799974977189	0.03264432958689276	0.020509494610543064	0.04972766063957883	0.04820591704721434	0.11750454278215376	0.04872011615752066	0.05169946942169989	0.028701925244008365	0.28765117401907886	0.005208839479551914	0.0638482074622541	0.029896625497539263	0.0	0.0	0.1413870554679087	Rock	true
Crustle	Bug	Rock	475	70	95	125	65	75	45	5	false	0.00920411036025952	0.04087211155118667	0.011821588551867239	0.0222553567728055	0.03066721179732431	0.07136012909572628	0.055772132004599365	0.12101760162445337	0.04103126748973256	0.026222181934086444	0.015824530040040682	0.39661314447123874	0.019984952763162218	0.09981275328399093	0.020957679651800308	0.016583248607725917	0.0	0.0	Rock	true
Scraggy	Dark	Fighting	348	50	75	70	35	70	48	5	false	0.030046816079092407	0.05194608768744962	0.04971549351779603	0.062210476998665755	0.030943474204208496	0.1407932301001464	0.019042338868032763	0.09242739171830412	0.018569901988485474	0.10416939676333362	0.063943233835362	0.08686442016975778	0.04348930693329371	0.15632679499809898	0.04951163613797276	0.0	0.0	0.0	Ghost	false
Scrafty	Dark	Fighting	488	65	90	115	45	115	58	5	false	0.018832517536061372	0.04283885119493321	0.011662845301214376	0.048596109574205924	0.03983710025074482	0.12234522965002552	0.11419397766294234	0.14450704664088326	0.049478908538234286	0.06436268445809665	0.05618511776118689	0.1251226585222976	0.014604758394959737	0.07325121385704413	0.029099083492080857	0.021169950363896583	0.0	0.023911946801192387	Steel	false
Sigilyph	Psychic	Flying	490	72	58	80	103	80	97	5	false	0.11422153984092406	0.022053633884560737	0.051363541205200466	0.1200454031393735	0.06889937886154035	0.03388695369010867	0.0913792064525391	0.019918963857281296	0.022099762532509656	0.047919869425287524	0.01829599257602551	0.0	0.005565664699730721	0.0782875055064092	0.1958075785074114	0.0	0.0719292232572389	0.038325782563858955	Fire	false
Yamask	Ghost		303	38	30	85	55	65	30	5	false																				
Cofagrigus	Ghost		483	58	50	145	95	105	30	5	false																				
Tirtouga	Water	Rock	355	54	78	103	53	45	22	5	false	0.0055098781838674405	0.04929230240840214	0.020690249926260514	0.011867782170282856	0.007134347280011481	0.034272842909456536	0.020292917104698778	0.12111312247194767	0.024737257703508837	0.008559134878737235	0.006909495526295216	0.4776248603521239	0.005649547227039127	0.16230401520242368	0.007936221474550604	0.016583248607725917	0.0	0.019522776572668113	Rock	true
Carracosta	Water	Rock	495	74	108	133	83	65	32	5	false	0.0070749151071546655	0.06240922068308114	0.012014150625996195	0.031143654766169464	0.0062521667010360625	0.04053625458703424	0.0739756424487983	0.10349758187016032	0.04934192626629666	0.0045881778370744026	0.023387928675803023	0.41390259516268535	0.009451441187540901	0.09405072977637555	0.010467337049434129	0.0579062772553597	0.0	0.0	Rock	true
Archen	Rock	Flying	401	55	112	45	74	45	70	5	false	0.06437560880097479	0.04789829118992437	0.020448961969506383	0.028851458076090953	0.20188296932686461	0.057567430736629406	0.017482983984107546	0.05872836044357079	0.22291852878832694	0.023825317281099673	0.02133953480301735	0.008628850214811041	0.02482323252653922	0.08440700014805765	0.06888450803980914	0.0	0.01651180907864485	0.03142515459202525	Dark	false
Archeops	Rock	Flying	567	75	140	65	112	65	110	5	false	0.10700186306749367	0.02043431795956868	0.006208454353632387	0.04238691204054597	0.2739010172241827	0.04110664208528274	0.02412672774218608	0.09153501440509429	0.1574805987356373	0.05597827279191079	0.0064677957926043235	0.0	0.049466783037783575	0.05821831152758072	0.06568728923649678	0.0	0.0	0.0	Fighting	false
Trubbish	Poison		329	50	50	62	40	62	65	5	false																				
Garbodor	Poison		474	80	95	82	60	82	75	5	false																				
Zorua	Dark		330	40	65	40	80	40	65	5	false																				
Zoroark	Dark		510	60	105	60	120	60	105	5	false																				
Minccino	Normal		300	55	50	40	40	40	75	5	false																				
Cinccino	Normal		470	75	95	60	65	60	115	5	false																				
Gothita	Psychic		290	45	30	50	55	65	45	5	false																				
Gothorita	Psychic		390	60	45	70	75	85	55	5	false																				
Gothitelle	Psychic		490	70	55	95	95	110	65	5	false																				
Solosis	Psychic		290	45	30	40	105	50	20	5	false																				
Duosion	Psychic		370	65	40	50	125	60	30	5	false																				
Reuniclus	Psychic		490	110	65	75	125	85	30	5	false																				
Ducklett	Water	Flying	305	62	44	50	44	50	55	5	false	0.110710433670511	0.0902482610718744	0.046226933028139405	0.04313031068935836	0.04406468329817591	0.08618689520347908	0.08826492147068914	0.010726182386744465	0.06630683562384541	0.07112245769454913	0.09406295738216361	0.02390877813316987	0.050218908988400424	0.06123193443778209	0.09318924869000084	0.0	0.02040025823111685	0.0	Flying	true
Swanna	Water	Flying	473	75	87	63	87	63	98	5	false	0.1548775124185183	0.02088362676043308	0.02576549970515395	0.03831442864585303	0.15468626583977127	0.06418942022392725	0.08576181220193826	0.05036754154775005	0.09076625404471358	0.08305019680606884	0.02363433472302953	0.0	0.017738564311231143	0.08602036436367158	0.05071824792494139	0.0	0.053225930482998694	0.0	Flying	true
Vanillite	Ice		305	36	50	50	65	60	44	5	false																				
Vanillish	Ice		395	51	65	65	80	75	59	5	false																				
Vanilluxe	Ice		535	71	95	85	110	95	79	5	false																				
Deerling	Normal	Grass	335	60	60	50	40	50	75	5	false	0.11303516639088157	0.032908920163853585	0.03857856729098275	0.043067282100234534	0.04473197915502154	0.15266749214423941	0.014104710893464793	0.01531301049484269	0.2591349053098942	0.044432970922418415	0.03157123780670886	0.0	0.028357469103989754	0.03719391060782291	0.06491512137172199	0.0	0.07129882257543706	0.008688433668485875	Dark	false
Sawsbuck	Normal	Grass	475	80	100	70	60	70	95	5	false	0.11003306779050236	0.041926250481772016	0.013122652450846147	0.03664829984551602	0.13790704233372025	0.14125177684385284	0.01829327224029588	0.042770723495039825	0.16562407959816441	0.05533205756994186	0.033912707846713	0.0	0.014521493474589113	0.08197403978868151	0.030997182620800305	0.0	0.07568535361956438	0.0	Dark	false
Emolga	Electric	Flying	428	55	75	60	75	60	103	5	false	0.13815583665097145	0.02299451308760568	0.060795866734224414	0.03665037398113443	0.08631377606543585	0.030709982122217896	0.11020085287044636	0.035976301492529984	0.06332785364871192	0.04031039485698691	0.030193714931697153	0.0	0.039203542802842786	0.1102433176258139	0.06877890485953354	0.0	0.1261447682698477	0.0	Flying	true
Karrablast	Bug		315	50	75	45	40	45	60	5	false																				
Escavalier	Bug	Steel	495	70	135	105	60	105	20	5	false	0.004368870836685628	0.059405761516655886	0.012037033191408334	0.011679756324175205	0.039540757639492656	0.027999637623829468	0.07672287491533211	0.3433897929585862	0.05003747272706643	0.023621217113514104	0.015126050420168066	0.10956767418225097	0.06668558368597029	0.13799171146334346	0.0019801604180591844	0.019845644983461964	0.0	0.0	Steel	true
Foongus	Grass	Poison	294	69	55	45	55	55	15	5	false	0.030617144102302835	0.040620175208028256	0.12459321731207701	0.024600788074132556	0.013654633839017155	0.07636249244649113	0.040365829436162785	0.02213188062830239	0.023774956994148413	0.04794252374393361	0.1226858411922215	0.014513688509985977	0.08778974335383892	0.11890625337077215	0.059903916226896906	0.1515369155616884	0.0	0.0	Electric	false
Amoonguss	Grass	Poison	464	114	85	70	85	80	30	5	false	0.019731600943679393	0.1108659397239974	0.09997320366848586	0.03808622339092589	0.018218309486694072	0.02206168039532585	0.04310424177127053	0.019690892132617654	0.04273604488719595	0.04119189293339597	0.027506037266290213	0.009539463467789298	0.153787603517603	0.034844508822556075	0.0	0.3186623575921729	0.0	0.0	Electric	false
Frillish	Water	Ghost	335	55	40	50	65	85	40	5	false	0.03613126735163034	0.0337016272704461	0.04372268510530883	0.04294070199194762	0.034226927729548724	0.07586236988285064	0.02016908590358307	0.032390988059354725	0.012732634085328015	0.08253221622276533	0.07533835689572184	0.007545229688794272	0.13227911259298494	0.21777860451934108	0.08050013218898602	0.0	0.07214806051140843	0.0	Ghost	true
Jellicent	Water	Ghost	480	100	60	70	85	105	60	5	false	0.022398361887668822	0.07282282196173513	0.023455102992361268	0.02639995678553475	0.03758039417709692	0.05230115154253565	0.03661178087023436	0.021780845411711346	0.04087188029700742	0.06605981625118207	0.06469582528013243	0.0	0.13347173036274954	0.25124984934612404	0.032562444464051266	0.11773803836987497	0.0	0.0	Ghost	true
Alomomola	Water		470	165	75	80	40	45	65	5	false																				
Joltik	Bug	Electric	319	50	47	50	57	50	65	5	false	0.0910483239211459	0.04895992184828003	0.055052327192681536	0.032428910040740236	0.04242894824347262	0.07980495208392208	0.09176727159939507	0.04417214106338098	0.08562532994186407	0.08713584469439954	0.03753844908571435	0.009558124787550321	0.020865999666812834	0.059646559639538584	0.05944059839315464	0.0	0.13060140379431304	0.023924894003634165	Normal	false
Galvantula	Bug	Electric	472	70	77	60	97	60	108	5	false	0.1811238330025619	0.011093833901886584	0.042285142329191235	0.06446383793191303	0.14488782997079036	0.027195616757361655	0.06484625877536825	0.05385508469912697	0.054724246476919224	0.18948647130790386	0.0064677957926043235	0.0	0.01915359211661561	0.08014903941441856	0.037807994386772736	0.0	0.022459423136565695	0.0	Dragon	false
Ferroseed	Grass	Steel	305	44	50	91	24	86	10	5	false	0.0064610098360865205	0.07230362035519053	0.022303008867095003	0.04258478900101997	0.00230978587650271	0.05715374379295012	0.028074037436110304	0.19034296307860948	0.019366626430907443	5.881203859836123E-4	0.017273831846959964	0.319406653511715	0.005649547227039127	0.09093850459601478	0.014649002187537128	0.019380705882352942	0.0	0.09121404968792526	Rock	false
Ferrothorn	Grass	Steel	489	74	94	131	54	116	20	5	false	0.0027631151712186647	0.06943879708055166	0.0071730883493327895	0.013807350049389848	0.0019801604180591844	0.01507027438090882	0.08155697637837096	0.3507608984567994	0.0300448131964753	0.007723175873094211	0.0	0.24225610451169452	0.02496057100205349	0.10421378262251604	0.0019801604180591844	0.046270732091475905	0.0	0.0	Steel	true
Klink	Steel		300	40	55	70	45	60	30	5	false																				
Klang	Steel		440	60	80	95	70	85	50	5	false																				
Klinklang	Steel		520	60	100	115	70	85	90	5	false																				
Tynamo	Electric		275	35	55	40	45	40	60	5	false																				
Eelektrik	Electric		405	65	85	70	75	70	40	5	false																				
Eelektross	Electric		515	85	115	80	105	80	50	5	false																				
Elgyem	Psychic		335	55	55	55	85	55	30	5	false																				
Beheeyem	Psychic		485	75	75	75	125	95	40	5	false																				
Litwick	Ghost	Fire	275	50	30	55	65	55	20	5	false	0.03051307887811214	0.03112258238211922	0.039851625381454835	0.030750031878071873	0.013114972251962323	0.136060340598589	0.034289955774324525	0.04957093027389623	0.016372485920418473	0.04384112759236133	0.11550590601768122	0.0639480929667612	0.018904093587155883	0.0438986515254948	0.29419549269969913	0.03806063227189774	0.0	0.0	Fire	true
Lampent	Ghost	Fire	370	60	40	60	95	60	55	5	false	0.0436474414626206	0.02383994907014626	0.024071044274470536	0.033178232021309186	0.06576751619819923	0.04636494308578927	0.037341629387835994	0.028409128279524923	0.026911351787282968	0.04834273196759207	0.04391982230283615	0.02390877813316987	0.024676330370912887	0.09093305875598473	0.36119176994410196	0.0	0.07749627295822342	0.0	Fire	true
Chandelure	Ghost	Fire	520	60	55	90	145	90	80	5	false	0.04880785914583334	0.013734301392413458	0.008879687387596803	0.058650867787477474	0.046356090679980345	0.030980557446700453	0.07989839141737197	0.02212148909075319	0.023877227551478412	0.03990467746585551	0.033547625048006666	0.0	0.03218628450002032	0.07846578377621581	0.47008857291876466	0.0	0.012500584391531537	0.0	Fire	true
Axew	Dragon		320	46	87	60	30	40	57	5	false																				
Fraxure	Dragon		410	66	117	70	40	50	67	5	false																				
Haxorus	Dragon		540	76	147	90	60	70	97	5	false																				
Cubchoo	Ice		305	55	70	40	60	40	40	5	false																				
Beartic	Ice		485	95	110	80	70	80	50	5	false																				
Cryogonal	Ice		485	70	50	30	95	135	105	5	false																				
Shelmet	Bug		305	50	40	85	40	65	25	5	false																				
Accelgor	Bug		495	80	70	40	100	60	145	5	false																				
Stunfisk	Ground	Electric	471	109	66	84	81	99	32	5	false	0.008714495059139408	0.026955508014264776	0.0324936362772475	0.02230223583166274	0.0	0.027801999693923548	0.04291935457857229	0.02408467650179989	0.018241768642117573	0.018589986102458968	0.026114757655026924	0.018356081448960126	0.02843876597131271	0.022199513825941684	0.0076121264543795465	0.6751750939431923	0.0	0.0	Electric	true
Mienfoo	Fighting		350	45	85	50	55	50	65	5	false																				
Mienshao	Fighting		510	65	125	60	95	60	105	5	false																				
Druddigon	Dragon		485	77	120	90	60	90	48	5	false																				
Golett	Ground	Ghost	303	59	74	50	35	50	35	5	false	0.03178726096182093	0.058800659513103516	0.05243578622713035	0.02639516349698973	0.0348270475036572	0.08557216828535831	0.01632561679480822	0.04720304213215048	0.0333110252443428	0.09082447286343392	0.02957514418406606	0.05046175927667132	0.06245181205489911	0.3323501801641111	0.04767886129745699	0.0	0.0	0.0	Ghost	true
Golurk	Ground	Ghost	483	89	124	80	55	80	55	5	false	0.026855853422441508	0.11954126113857981	0.013640613360164153	0.009768650699927562	0.158824180851827	0.044424587022725344	0.00369100854117973	0.07513210889811864	0.1332697827261969	0.03850703613443316	0.026823282191866017	0.021163418395961864	0.06645012380340784	0.22176672398538885	0.040141368827781555	0.0	0.0	0.0	Ghost	true
Avalugg	Ice		514	95	117	184	44	46	28	6	false																				
Pawniard	Dark	Steel	340	45	85	70	40	40	60	5	false	0.04942714179767659	0.03857105075891755	0.02705434288561519	0.037358538227825824	0.025935410250884965	0.05322524434429121	0.05415001052427853	0.20166440706304736	0.06415637701094701	0.08130462448233668	0.03200304549446246	0.09227031411792058	0.014350482648298971	0.04203299111180385	0.026635019085636535	0.0	0.023284385256806713	0.13657661493924994	Steel	true
Bisharp	Dark	Steel	490	65	125	100	60	70	70	5	false	0.03291536845244076	0.06143625333673896	0.009984017334296288	0.0356337003906392	0.09643901380630185	0.06563632147436467	0.04037833723316134	0.28443599449351475	0.08931712660980858	0.03367564151429085	0.07327933958170446	0.05068274759666543	0.025276330392992003	0.0479957329437193	0.03137881976309443	0.0	0.0	0.02153525507626712	Steel	true
Bouffalant	Normal		490	95	110	95	40	95	55	5	false																				
Rufflet	Normal	Flying	350	70	83	50	37	50	60	5	false	0.06433206543349568	0.05664002906595564	0.02418390656289719	0.021846139023233402	0.1158016055532827	0.053977992356050095	0.01133743346921451	0.043659971950556514	0.19150384515540014	0.06567113977050391	0.04907310223392667	0.0161911416856523	0.03211438451876194	0.112095740270694	0.10485774120833052	0.0	0.0	0.036713761742044757	Dark	false
Braviary	Normal	Flying	510	100	123	75	57	75	80	5	false	0.0655983516039555	0.11285768631407798	0.010246935216753498	0.04007378507828947	0.22574448046693216	0.053500611095438674	0.015214660087382897	0.027029214433488904	0.1749178885706147	0.05756790292403098	0.02572299666284429	0.0	0.03561674745469441	0.07254229864950747	0.047400153079338384	0.023465703971119134	0.012500584391531537	0.0	Fighting	false
Vullaby	Dark	Flying	370	70	55	75	45	65	60	5	false	0.08377768029840259	0.04821321493491419	0.02924369803813084	0.05644674074559223	0.03976561081316073	0.09533939868848368	0.062322294444484234	0.07739896597655643	0.0662720071072861	0.10355203070886289	0.0977814703602098	0.026285678422901294	0.022387196246289046	0.05908787946032094	0.08736309864757927	0.020887781563024354	0.0	0.023875253543801326	Dragon	false
Mandibuzz	Dark	Flying	510	110	65	105	55	95	80	5	false	0.09218463540447894	0.09115833555109186	0.021408702798745054	0.03742668873226108	0.04988403997559337	0.0849681396575686	0.051356818779560734	0.05654113348172514	0.09829782319487294	0.016301644632576686	0.08924798965813344	0.009994789581255723	0.056987457436666666	0.044547885264279816	0.07745639759899665	0.045978597444935224	0.026137303556658397	0.0501216172505997	Dark	false
Heatmor	Fire		484	85	97	66	105	66	65	5	false																				
Durant	Bug	Steel	484	58	109	112	48	48	109	5	false	0.055809185232350025	0.025350450213164177	0.05817436558708186	0.06403382007119532	0.08418007088413938	0.026436400900301946	0.10177503684685729	0.27775851115295597	0.07559682123133052	0.021355232102980997	0.032333254696999686	0.05850998036099675	0.018015775008342214	0.023268945781045804	0.021381895822097017	0.0	0.0	0.05602025410816104	Steel	true
Deino	Dark	Dragon	300	52	65	50	45	50	38	5	false	0.03665122863620497	0.052646223737398516	0.04184307196751029	0.05092633613976782	0.02966938569747409	0.13052757472250975	0.026848267666742427	0.02327785810645493	0.031570981442112	0.1668589459471879	0.09336563227039739	0.02468828616679881	0.08272606685201135	0.13030812686859694	0.05219273320329321	0.0	0.025899280575539568	0.0	Dragon	true
Zweilous	Dark	Dragon	420	72	85	70	65	70	58	5	false	0.03443525499380386	0.05765345841780849	0.018884082360849996	0.039765829472249783	0.05883790430236625	0.09541683742735071	0.04041038913575616	0.043567855903671085	0.09374538313042292	0.19613681371578578	0.06657294950393203	0.022205672502734954	0.05378571346373444	0.07883590898875807	0.09974594668077547	0.0	0.0	0.0	Dragon	true
Hydreigon	Dark	Dragon	600	92	105	90	125	90	98	5	false	0.08310983275844114	0.033428001233288956	0.003234185798260179	0.07656886123793553	0.10045237326513864	0.028133432038879844	0.03633367087461394	0.026781824938431793	0.05577092428539313	0.31803036412607333	0.007910571365347483	8.778308659692318E-4	0.05511859178055005	0.027647220378781208	0.13410173066136408	0.0	0.012500584391531537	0.0	Dragon	true
Larvesta	Bug	Fire	360	55	85	55	50	55	60	5	false	0.05265050814968729	0.04212787998065494	0.017584414881597336	0.030603492146802726	0.11677845886031643	0.08201286259684888	0.031176033884663286	0.0326996976327263	0.12157982053413473	0.06682716495853942	0.05124455368366408	0.01691062820432311	0.009529332436241211	0.0953367845669132	0.21144811887354883	0.0	0.0	0.021490248609338247	Fire	true
Volcarona	Bug	Fire	550	85	60	65	135	105	100	5	false	0.07029884461906663	0.008363914520443898	0.016225205183482975	0.1093266412801531	0.11389199557828869	0.00994159888850704	0.03260262043881127	0.009557935189834312	0.022494575921073654	0.0413167926907668	0.012454449277204594	0.0	0.008697287235048924	0.05448415993454381	0.46709842973563875	0.0	0.0	0.023245549507135498	Fire	true
Cobalion	Steel	Fighting	580	91	90	129	90	72	108	5	true	0.05431410806989153	0.05315136473774007	0.01637851334108221	0.05934773918062522	0.148563037182611	0.04666300624322096	0.033749701422777514	0.1402446163316449	0.07940844269378046	0.06320239126745227	0.061874344534577845	0.04610489836899927	0.02096221140189302	0.01320256498096675	0.162833060242737	0.0	0.0	0.0	Fire	false
Terrakion	Rock	Fighting	580	91	129	90	72	90	108	5	true	0.10059259361975147	0.10461426643926296	0.01914233715195675	0.023133543252925562	0.38512121569104735	0.03696856898707437	0.00804285606097256	0.06539880709373942	0.09062659105623724	0.04753374314382878	0.02017447762617991	0.0	0.013093478151919684	0.022674734519045066	0.06288278720605882	0.0	0.0	0.0	Fighting	true
Virizion	Grass	Fighting	580	91	90	72	90	129	108	5	true	0.08944603974410244	0.018876544516779812	0.02307795937462189	0.07112601907681541	0.3519895660968085	0.025773954833806432	0.034796609781774526	0.044652692113684854	0.06520173478112265	0.08433325460176753	0.013537260869618773	0.0	0.03341159586775454	0.03719641933578059	0.08412092586899633	0.0	0.022459423136565695	0.0	Fighting	true
TornadusIncarnate Forme	Flying		580	79	115	70	125	80	111	5	true																				
TornadusTherian Forme	Flying		580	79	100	80	110	90	121	5	true																				
ThundurusIncarnate Forme	Electric	Flying	580	79	115	70	125	80	111	5	true	0.1511159216606697	0.01220030654407216	0.011056492892470392	0.06882510634654339	0.20721015689311253	0.03951268907836163	0.031098117687323887	0.11201997667112534	0.11229259996571324	0.06431545192819237	0.0064677957926043235	0.0	0.04736629924200061	0.050186572290357674	0.08633251300745277	0.0	0.0	0.0	Fighting	false
ThundurusTherian Forme	Electric	Flying	580	79	105	70	145	80	101	5	true	0.13036311454467894	0.007462839207240999	0.018052913834801447	0.08103144579159029	0.13578464575659924	0.04164893890536862	0.06341016183570143	0.05382288523956811	0.04243176175515874	0.10434986090755773	0.005421443112196023	0.0	0.05193231447625062	0.06841296740901744	0.1958747072242704	0.0	0.0	0.0	Fire	false
Reshiram	Dragon	Fire	680	100	120	100	150	120	90	5	true	0.02594471030758489	0.041163434830203495	3.9014705154188077E-4	0.04076043165367919	0.03831593489951988	0.012786295199281794	0.011162081654163974	0.028862774474922182	0.05755881218023431	0.1732797485064525	0.006668107530650298	8.778308659692318E-4	0.14469892381455932	0.07368691769204677	0.33134326494765876	0.0	0.012500584391531537	0.0	Fire	true
Zekrom	Dragon	Electric	680	100	150	120	120	100	90	5	true	0.04594230800901531	0.11471312771707129	0.001869423142507998	0.0489479863999837	0.04774626642270799	0.03272140038836657	0.02977681843743618	0.061932783670816664	0.10905434461640014	0.14067941650739899	0.02441969406045159	0.013072952817188744	0.14679751024692958	0.029492990488743674	0.15283297707498159	0.0	0.0	0.0	Fire	false
LandorusIncarnate Forme	Ground	Flying	600	89	125	90	115	80	101	5	true	0.12269615950084835	0.059910638553362726	0.006819728634761233	0.04737373201601669	0.13738204107706953	0.03722183748959156	0.00906420961581312	0.07500002341879393	0.06754970027127985	0.16900657423087548	0.010735445015282095	0.0	0.10497805438905299	0.03009702303637491	0.12216483275087749	0.0	0.0	0.0	Dragon	false
LandorusTherian Forme	Ground	Flying	600	89	145	90	105	80	91	5	true	0.09882824309261731	0.07067416646906051	0.007491811306912127	0.03228323284655535	0.17503048459483278	0.04831616240975945	0.017806322008577385	0.0331193382728111	0.11418385342148422	0.11540641319664079	0.015943947853561666	0.0	0.11493730758757718	0.0474254234737359	0.09605270907434268	0.0	0.012500584391531537	0.0	Fighting	false
Kyurem	Dragon	Ice	660	125	130	90	130	90	95	5	true	0.07955383517838531	0.059624177517019844	0.008183406500649892	0.01985207467148371	0.06579932676943061	0.02345340116823127	0.003317747851163311	0.024326723022490837	0.043849639228541265	0.15165233109880463	0.014801920734808642	0.0	0.3829164371694306	0.02212008875696895	0.07866927437985845	0.02187961595273264	0.0	0.0	Ice	true
KyuremBlack Kyurem	Dragon	Ice	700	125	170	100	120	90	95	5	true	0.0542208355966082	0.0750462166975381	0.0036590975663465513	0.009254744083629035	0.08603359650256472	0.011603058311972498	0.0	0.028709386159962266	0.06653023391831146	0.08560184948555652	0.006472604397746133	0.012195121951219514	0.48642522029686697	0.023933859004190303	0.05031417602748775	0.0	0.0	0.0	Ice	true
KyuremWhite Kyurem	Dragon	Ice	700	125	120	90	170	100	95	5	true	0.02924583555830668	0.027147825185725293	0.006865183011537307	0.027113170409090982	0.0376749684888362	0.005653263365116145	0.024152720197453383	0.009327647630914331	0.03830280396036361	0.09707111045358345	0.00617554709180372	0.0	0.4743712781553743	0.08159279533172517	0.11342623520743689	0.02187961595273264	0.0	0.0	Ice	true
KeldeoOrdinary Forme	Water	Fighting	580	91	72	90	129	90	108	5	false	0.07183801852490694	0.012966240506119024	0.009158387718937467	0.08013484092936538	0.40871563226884144	0.007987280525224882	0.03144079642582886	0.03669004102072972	0.023199930224829853	0.11310848231563968	0.0037677891124957355	0.0	0.016373601178500865	0.015642633315545725	0.1689763259330345	0.0	0.0	0.0	Fighting	true
KeldeoResolute Forme	Water	Fighting	580	91	72	90	129	90	108	5	false	0.07183801852490694	0.012966240506119024	0.009158387718937467	0.08013484092936538	0.40871563226884144	0.007987280525224882	0.03144079642582886	0.03669004102072972	0.023199930224829853	0.11310848231563968	0.0037677891124957355	0.0	0.016373601178500865	0.015642633315545725	0.1689763259330345	0.0	0.0	0.0	Fighting	true
MeloettaAria Forme	Normal	Psychic	600	100	77	77	128	128	90	5	false	0.06549697275019713	0.02848761063958118	0.00570350315858561	0.26673797618449846	0.05845672868141721	0.030153010783008766	0.007582739911386625	0.03979461301353184	0.05148749905581953	0.08457483547505097	0.010943911174941558	0.0	0.04647641274513204	0.08076072767722925	0.15880601608691677	0.05203685827117157	0.012500584391531537	0.0	Psychic	true
MeloettaPirouette Forme	Normal	Fighting	600	100	128	90	77	77	128	5	false	0.13060531057801855	0.07063396895485287	0.04165779733312243	0.027095126724392772	0.29513733901540906	0.020741439227344744	0.007152487804320835	0.033117778507503054	0.05647567724493766	0.09942489228127839	0.017523376267721085	0.0	0.07410926049145035	0.025580911906915027	0.10074463366273316	0.0	0.0	0.0	Fighting	true
Genesect	Bug	Steel	600	71	120	95	120	95	99	5	false	0.08310047250358983	0.0396541830860851	0.020014259202303476	0.06775273623344988	0.10381965795419358	0.03963831901182634	0.07523779167485123	0.07409253952316734	0.052336776217829534	0.18251063793576794	0.021018595821902582	0.003557166645893235	0.044388652947496623	0.042310930139422616	0.12937826304220332	0.0	0.012500584391531537	0.008688433668485875	Dragon	false
Chespin	Grass		313	56	61	65	48	45	38	6	false																				
Quilladin	Grass		405	61	78	95	56	58	57	6	false																				
Chesnaught	Grass	Fighting	530	88	107	122	74	75	64	6	false	0.014520392332282743	0.030275055830640985	0.008648249264723493	0.024498955851036164	0.14831041992408786	0.16660813148731565	0.06047974888983099	0.04682210958746446	0.06474863476371402	0.03952668696831774	0.0745183756905832	0.06787578685204267	0.03000961871491268	0.1445196576049509	0.031244454178243522	0.021587270446949688	0.025806451612903226	0.0	Grass	false
Fennekin	Fire		307	40	45	40	62	60	60	6	false																				
Braixen	Fire		409	59	59	58	90	70	73	6	false																				
Delphox	Fire	Psychic	534	75	69	72	114	100	104	6	false	0.06683529447438613	0.02132690328161579	0.022251307943399926	0.18635894148691376	0.10315884076663535	0.026899230959003533	0.029246082061235558	0.022889427874676967	0.04697268311590001	0.12104463632155861	0.012765054371954413	0.0	0.059308603597596314	0.05777344461021718	0.0959449927316295	0.0	0.12722455640327696	0.0	Psychic	true
Froakie	Water		314	41	56	40	62	44	71	6	false																				
Frogadier	Water		405	54	63	52	83	56	97	6	false																				
Greninja	Water	Dark	530	72	95	67	103	71	122	6	false	0.11430030228559325	0.026530508267716944	0.010227095385364529	0.049863293956247376	0.08739234313148701	0.035118442265325546	0.05121193915992868	0.03647550224877408	0.07999152942581698	0.25262685256677525	0.011857937159566793	0.0	0.040309619868629236	0.10371770237913412	0.07599233432266667	0.0	0.024384597576973532	0.0	Dragon	false
Bunnelby	Normal		237	38	36	38	32	36	57	6	false																				
Diggersby	Normal	Ground	423	85	56	77	50	77	78	6	false	0.05410325278269945	0.142554610154737	0.02480270135417624	0.09780019650922017	0.009427883364460534	0.094372056543337	0.05766456521370853	0.01885308326611602	0.04538889741323374	0.08193081728130422	0.06384761967667617	0.01317216116899762	0.0733294489689045	0.032313914643382055	0.08874739432308897	0.0	0.10169139733595776	0.0	Ground	true
Fletchling	Normal	Flying	278	45	50	43	40	38	62	6	false	0.09993989689349926	0.036670530847533946	0.040927222791802206	0.02768301127874247	0.010334066191268663	0.08756581850387112	0.056261719162109695	0.06420116100905585	0.07372157095301961	0.08314244489094322	0.06270174132418867	0.0	0.0025426775081203354	0.0260674408955895	0.018028125402437218	0.0	0.2660405752752096	0.04417199707260857	Normal	false
Fletchinder	Fire	Flying	382	62	73	55	56	52	84	6	false	0.1128000879124455	0.04349137946550761	0.013910614440235567	0.04665390831052368	0.08286891354337625	0.06965916893573366	0.04073369980676595	0.020638650971086633	0.12154740951227994	0.05655272762040885	0.03379323484109822	0.0	0.01868217609197955	0.05700220461698199	0.037654226269677696	0.0	0.23120978272104653	0.012801814940852372	Normal	false
Talonflame	Fire	Flying	499	78	81	71	74	69	126	6	false	0.15149479049799366	0.052413069556106966	0.030398281958261112	0.035697600413083494	0.13674171369964014	0.033603190623736325	0.04788601894672259	0.026250773928530938	0.04414634118720627	0.21213961343233284	0.02137250006841195	0.0	0.04998599221805398	0.048311539725129145	0.06271455303125138	0.0	0.04684402071353923	0.0	Dragon	false
Scatterbug	Bug		200	38	35	40	27	25	35	6	false																				
Spewpa	Bug		213	45	22	60	27	30	29	6	false																				
